YEAR,DOY,ALLSKY_SFC_UVA,ALLSKY_SFC_UV_INDEX,PRECTOTCORR,WS10M_MAX,WS10M_MIN,GWETTOP,GWETROOT,GWETPROF,PS,WS10M,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT
2017,265,13.65,2.32,12.19,1.39,0.23,0.92,0.97,0.94,79.44,0.8,100.36,127.68
2017,266,13.62,2.39,12.76,2.05,0.88,0.93,0.98,0.95,79.47,1.3,94.19,134.79
2017,267,16.34,2.94,4.88,1.57,0.55,0.93,0.98,0.95,79.52,0.88,114.92,138.3
2017,268,16.27,2.83,2.72,1.81,0.34,0.92,0.97,0.95,79.52,1.02,114.3,138.45
2017,269,13.0,2.18,0.78,1.2,0.57,0.92,0.97,0.94,79.49,0.81,87.76,137.55
2017,270,17.94,3.01,4.04,1.55,0.17,0.92,0.96,0.94,79.4,0.96,125.06,143.0
2017,271,12.36,2.05,3.97,1.33,0.41,0.92,0.97,0.94,79.41,0.91,79.1,143.73
2017,272,14.64,2.49,8.26,1.05,0.2,0.92,0.96,0.93,79.42,0.78,97.78,143.66
2017,273,11.58,1.98,14.74,2.2,0.87,0.93,0.98,0.95,79.45,1.27,74.72,140.04
2017,274,13.77,2.19,10.04,1.38,0.27,0.93,0.98,0.95,79.39,0.83,92.14,136.44
2017,275,16.46,2.73,63.34,1.43,0.48,0.95,0.98,0.95,79.41,0.78,108.62,140.98
2017,276,15.83,2.67,28.82,0.7,0.08,0.97,1.0,0.98,79.37,0.39,100.96,143.3
2017,277,13.76,2.32,8.1,2.27,0.1,0.97,1.0,0.98,79.4,1.05,80.45,142.1
2017,278,7.91,1.26,11.46,1.85,0.2,0.97,1.0,0.98,79.51,1.05,45.98,137.07
2017,279,15.52,2.54,3.18,1.11,0.27,0.96,1.0,0.98,79.66,0.62,100.39,139.49
2017,280,16.09,2.62,0.05,1.32,0.73,0.95,0.99,0.98,79.65,1.09,109.6,138.99
2017,281,16.12,2.72,2.65,1.53,0.38,0.95,0.99,0.97,79.53,1.09,108.93,137.37
2017,282,10.64,1.73,4.78,1.48,0.38,0.95,0.99,0.96,79.43,0.98,62.75,138.46
2017,283,17.54,2.93,3.94,1.16,0.2,0.95,0.98,0.96,79.38,0.81,117.77,140.51
2017,284,13.6,2.2,9.8,1.43,0.75,0.95,0.99,0.96,79.41,1.08,85.34,141.98
2017,285,15.92,2.55,0.26,1.52,0.45,0.94,0.98,0.96,79.39,0.98,108.77,140.06
2017,286,15.67,2.49,2.29,1.35,0.68,0.93,0.98,0.95,79.42,1.11,105.01,138.4
2017,287,14.24,2.25,2.59,1.63,0.5,0.93,0.98,0.95,79.43,1.09,96.12,137.1
2017,288,16.11,2.62,7.81,1.66,0.57,0.93,0.98,0.95,79.44,1.11,112.72,135.27
2017,289,17.0,2.73,1.48,1.53,0.66,0.92,0.98,0.95,79.49,1.07,117.64,136.91
2017,290,18.06,2.98,0.31,2.27,0.64,0.92,0.97,0.94,79.49,1.34,126.16,138.72
2017,291,17.43,2.87,2.07,1.81,0.59,0.91,0.96,0.93,79.5,1.21,122.0,135.68
2017,292,15.1,2.43,2.87,2.0,0.18,0.91,0.96,0.93,79.43,1.16,100.59,134.77
2017,293,15.32,2.57,0.73,1.32,0.5,0.91,0.95,0.92,79.33,0.91,101.9,137.16
2017,294,14.48,2.34,5.96,1.16,0.1,0.91,0.95,0.91,79.39,0.73,95.38,136.75
2017,295,13.56,2.22,5.21,2.59,0.23,0.91,0.95,0.92,79.5,1.2,87.89,133.86
2017,296,11.1,1.77,2.05,2.02,0.59,0.91,0.95,0.92,79.5,1.04,68.62,131.0
2017,297,8.85,1.35,2.28,1.34,0.27,0.91,0.95,0.91,79.52,0.81,52.01,135.99
2017,298,12.96,2.07,1.43,0.95,0.2,0.91,0.95,0.91,79.47,0.56,82.58,134.52
2017,299,10.02,1.56,2.79,2.11,0.68,0.91,0.95,0.91,79.48,1.21,59.94,133.76
2017,300,14.8,2.37,4.32,1.67,0.25,0.91,0.95,0.91,79.45,0.99,99.07,134.76
2017,301,9.39,1.51,6.53,1.39,0.19,0.91,0.95,0.91,79.53,0.85,56.12,133.03
2017,302,11.88,1.94,4.48,2.25,0.28,0.91,0.95,0.91,79.54,1.17,71.91,134.73
2017,303,12.89,2.06,4.02,1.4,0.16,0.91,0.95,0.91,79.56,0.99,84.01,131.87
2017,304,13.55,2.24,4.73,1.76,0.45,0.91,0.95,0.91,79.49,1.05,89.72,134.43
2017,305,14.77,2.34,1.27,1.43,0.66,0.91,0.95,0.91,79.45,1.08,100.51,133.52
2017,306,16.96,2.67,7.12,1.27,0.17,0.91,0.95,0.91,79.42,0.86,112.4,137.98
2017,307,14.38,2.25,16.19,1.48,0.78,0.92,0.95,0.92,79.42,1.24,92.73,134.0
2017,308,14.24,2.23,4.07,1.25,0.04,0.91,0.95,0.92,79.44,0.49,90.27,134.87
2017,309,12.71,1.96,1.04,1.8,0.23,0.91,0.95,0.92,79.47,0.84,79.65,134.67
2017,310,15.89,2.48,0.77,1.37,0.28,0.91,0.95,0.91,79.48,0.92,108.96,132.3
2017,311,13.73,2.16,6.13,0.95,0.05,0.91,0.95,0.91,79.36,0.57,89.99,131.06
2017,312,11.79,1.87,4.39,2.0,0.34,0.91,0.95,0.92,79.29,1.2,73.16,129.12
2017,313,12.61,2.07,5.62,2.16,0.98,0.91,0.95,0.92,79.31,1.41,75.63,134.07
2017,314,13.62,2.14,5.33,1.31,0.26,0.91,0.95,0.92,79.3,0.8,90.96,130.64
2017,315,13.95,2.26,1.8,1.52,0.82,0.91,0.95,0.92,79.27,1.12,88.42,132.23
2017,316,15.1,2.36,3.71,1.36,0.05,0.91,0.95,0.92,79.3,0.78,103.38,133.24
2017,317,11.13,1.82,6.56,1.6,0.32,0.91,0.95,0.92,79.34,0.96,71.41,128.48
2017,318,11.56,1.88,8.02,1.62,0.69,0.91,0.95,0.92,79.38,1.05,73.52,130.51
2017,319,12.9,2.12,11.35,1.5,0.64,0.92,0.96,0.93,79.51,1.07,79.25,135.08
2017,320,13.95,2.26,1.14,2.08,0.67,0.91,0.96,0.93,79.53,1.28,91.87,133.31
2017,321,13.23,2.12,0.35,2.18,0.85,0.91,0.95,0.92,79.49,1.46,86.51,132.84
2017,322,12.45,2.02,14.91,1.24,0.04,0.91,0.95,0.92,79.4,0.56,80.98,127.55
2017,323,12.08,1.95,14.2,0.94,0.05,0.92,0.97,0.93,79.3,0.4,79.8,127.52
2017,324,13.3,2.18,6.11,1.12,0.45,0.92,0.97,0.94,79.35,0.88,84.21,127.38
2017,325,14.23,2.36,4.44,1.1,0.23,0.92,0.97,0.94,79.38,0.61,91.88,128.57
2017,326,14.09,2.27,2.65,1.84,0.37,0.92,0.97,0.94,79.42,1.05,92.2,128.46
2017,327,14.09,2.22,9.42,1.74,0.44,0.92,0.97,0.94,79.43,1.0,94.29,125.78
2017,328,13.64,2.22,12.23,1.48,0.32,0.93,0.98,0.95,79.38,0.97,89.02,127.12
2017,329,14.97,2.43,0.77,1.1,0.44,0.92,0.98,0.95,79.52,0.82,100.9,127.06
2017,330,14.07,2.26,0.53,0.98,0.23,0.92,0.97,0.94,79.42,0.62,93.03,124.28
2017,331,12.34,1.96,2.85,2.09,0.06,0.92,0.97,0.94,79.37,0.95,74.88,125.95
2017,332,13.7,2.26,1.76,1.55,0.59,0.92,0.97,0.94,79.45,0.92,88.78,126.91
2017,333,13.84,2.27,5.74,0.98,0.09,0.91,0.96,0.93,79.41,0.55,89.76,126.61
2017,334,12.89,2.12,9.99,1.47,0.46,0.92,0.97,0.94,79.36,0.95,80.25,126.45
2017,335,12.71,2.09,16.52,1.23,0.06,0.93,0.98,0.95,79.33,0.74,77.74,126.31
2017,336,14.1,2.29,13.51,1.16,0.29,0.94,0.98,0.95,79.31,0.76,88.05,127.11
2017,337,14.08,2.3,1.77,1.16,0.22,0.93,0.98,0.95,79.28,0.66,88.97,127.66
2017,338,15.05,2.46,6.39,1.17,0.52,0.93,0.98,0.95,79.34,0.89,98.37,126.84
2017,339,17.48,2.86,4.22,1.8,0.16,0.93,0.98,0.95,79.43,0.97,118.22,128.48
2017,340,14.91,2.47,0.02,1.71,0.46,0.92,0.97,0.95,79.43,1.09,101.09,129.04
2017,341,14.62,2.36,4.52,1.06,0.05,0.92,0.97,0.94,79.41,0.62,100.84,126.46
2017,342,12.95,2.2,28.2,1.16,0.08,0.94,0.98,0.95,79.42,0.76,87.23,125.63
2017,343,13.6,2.3,6.96,1.3,0.52,0.94,0.98,0.95,79.51,0.94,91.57,126.55
2017,344,12.55,2.02,5.47,1.81,0.59,0.94,0.98,0.95,79.49,1.09,85.09,124.28
2017,345,12.83,2.06,13.26,1.58,0.22,0.94,0.98,0.95,79.44,0.83,88.62,121.91
2017,346,12.14,1.95,25.21,2.09,0.8,0.95,0.99,0.96,79.51,1.41,81.3,123.62
2017,347,13.88,2.19,2.18,1.48,0.52,0.95,0.99,0.97,79.55,1.02,94.78,126.34
2017,348,16.13,2.61,0.34,1.73,0.47,0.94,0.98,0.96,79.46,1.11,111.43,128.23
2017,349,16.11,2.61,0.16,1.73,0.76,0.94,0.98,0.95,79.45,1.28,112.98,125.45
2017,350,15.32,2.48,0.07,1.54,0.61,0.93,0.98,0.95,79.44,1.06,105.94,125.88
2017,351,15.88,2.61,1.61,2.05,0.85,0.92,0.97,0.94,79.43,1.48,110.03,126.26
2017,352,17.91,2.77,1.01,2.02,0.77,0.91,0.96,0.93,79.48,1.45,126.27,127.91
2017,353,17.12,2.65,0.38,2.69,0.77,0.91,0.95,0.92,79.48,1.66,120.84,127.09
2017,354,16.73,2.62,1.16,1.98,0.57,0.91,0.95,0.91,79.42,1.37,118.56,125.33
2017,355,15.16,2.48,1.51,1.98,0.7,0.91,0.95,0.91,79.41,1.38,104.76,124.97
2017,356,14.49,2.41,0.05,1.55,0.89,0.9,0.94,0.91,79.44,1.25,98.9,124.18
2017,357,15.37,2.54,0.25,1.7,0.89,0.89,0.93,0.9,79.42,1.26,106.11,124.28
2017,358,12.03,2.02,0.7,1.8,0.89,0.89,0.93,0.89,79.41,1.33,77.0,124.05
2017,359,12.08,2.07,0.4,2.52,1.09,0.89,0.92,0.89,79.41,1.71,80.29,120.8
2017,360,13.57,2.23,1.68,2.12,0.7,0.88,0.92,0.88,79.43,1.12,90.62,124.14
2017,361,10.94,1.87,2.91,0.93,0.08,0.89,0.92,0.88,79.45,0.63,66.71,124.88
2017,362,10.78,1.83,2.05,0.77,0.34,0.89,0.92,0.88,79.44,0.57,67.55,122.48
2017,363,10.52,1.8,4.1,1.76,0.54,0.89,0.92,0.88,79.53,1.17,66.02,119.91
2017,364,13.34,2.23,12.36,1.58,0.43,0.9,0.92,0.89,79.55,1.02,87.3,125.05
2017,365,13.19,2.13,1.58,1.45,0.37,0.89,0.93,0.89,79.59,0.94,87.26,124.13
2018,1,14.12,2.32,1.57,1.0,0.3,0.89,0.92,0.89,79.55,0.76,94.5,126.75
2018,2,13.26,2.2,5.58,2.07,0.54,0.89,0.92,0.89,79.45,1.17,88.55,124.71
2018,3,15.68,2.74,10.8,1.21,0.12,0.9,0.93,0.89,79.51,0.77,106.95,126.22
2018,4,15.05,2.58,1.68,1.55,0.2,0.89,0.93,0.9,79.58,0.95,101.92,127.88
2018,5,13.91,2.36,4.66,0.96,0.05,0.89,0.93,0.89,79.62,0.72,91.86,128.37
2018,6,15.1,2.38,6.83,1.96,0.77,0.9,0.93,0.89,79.58,1.41,105.02,125.41
2018,7,17.02,2.69,2.07,2.2,0.16,0.89,0.93,0.89,79.51,1.17,119.47,127.02
2018,8,13.8,2.23,20.77,1.0,0.23,0.91,0.93,0.89,79.46,0.57,93.73,124.11
2018,9,9.88,1.6,24.58,1.63,0.31,0.92,0.96,0.92,79.46,1.07,60.19,124.18
2018,10,15.27,2.45,3.26,1.2,0.13,0.91,0.95,0.92,79.5,0.59,103.63,127.9
2018,11,13.66,2.3,5.21,1.37,0.46,0.91,0.95,0.92,79.52,0.84,91.16,127.5
2018,12,11.41,1.9,4.55,1.05,0.12,0.91,0.95,0.92,79.55,0.59,71.82,126.9
2018,13,12.34,2.05,10.79,1.31,0.55,0.91,0.96,0.92,79.46,0.88,81.45,125.15
2018,14,13.03,2.06,4.19,2.12,0.57,0.91,0.96,0.92,79.39,1.24,90.85,121.82
2018,15,12.61,2.05,4.57,1.07,0.59,0.91,0.95,0.92,79.4,0.9,85.97,125.35
2018,16,11.38,1.84,12.0,1.48,0.07,0.92,0.96,0.93,79.46,0.86,75.01,125.81
2018,17,11.09,1.77,2.41,0.99,0.28,0.91,0.96,0.93,79.48,0.57,73.73,125.1
2018,18,12.38,1.98,3.75,0.91,0.12,0.91,0.96,0.93,79.47,0.6,83.52,125.55
2018,19,13.71,2.2,3.83,1.61,0.51,0.91,0.96,0.93,79.46,0.98,97.38,124.57
2018,20,16.8,2.7,1.5,1.65,0.84,0.91,0.95,0.92,79.41,1.19,119.02,129.73
2018,21,15.16,2.54,1.06,1.2,0.37,0.91,0.95,0.92,79.33,0.77,106.65,127.38
2018,22,13.14,2.22,0.77,1.25,0.59,0.91,0.95,0.91,79.32,0.95,86.07,130.18
2018,23,14.38,2.41,0.17,1.91,0.66,0.9,0.95,0.91,79.33,1.14,94.57,132.41
2018,24,14.68,2.44,0.52,2.26,0.45,0.9,0.94,0.91,79.36,1.4,99.51,131.32
2018,25,16.57,2.75,0.63,1.84,0.82,0.9,0.94,0.9,79.37,1.48,116.49,130.03
2018,26,11.8,1.98,0.85,2.57,0.76,0.89,0.93,0.9,79.34,1.65,77.84,128.9
2018,27,15.25,2.53,4.28,1.57,0.18,0.89,0.92,0.89,79.24,1.09,105.52,130.4
2018,28,13.59,2.35,6.57,1.76,0.7,0.9,0.93,0.89,79.2,1.35,90.85,130.52
2018,29,15.59,2.72,1.06,1.73,0.39,0.89,0.92,0.89,79.16,1.12,107.33,131.48
2018,30,13.45,2.24,0.42,1.62,0.8,0.88,0.92,0.88,79.2,1.24,90.52,130.03
2018,31,14.58,2.48,0.31,2.03,0.66,0.88,0.91,0.88,79.25,1.27,100.05,129.98
2018,32,14.17,2.41,1.04,1.74,0.71,0.88,0.91,0.88,79.34,1.33,97.01,129.46
2018,33,11.85,2.09,1.71,1.56,0.76,0.88,0.91,0.87,79.36,1.05,77.29,128.43
2018,34,10.62,1.83,0.24,1.65,0.5,0.88,0.9,0.87,79.34,1.13,68.17,127.16
2018,35,13.2,2.23,0.47,1.23,0.84,0.87,0.89,0.86,79.33,1.04,89.55,127.16
2018,36,12.12,2.12,0.18,1.28,0.34,0.87,0.89,0.86,79.35,0.91,79.1,129.68
2018,37,15.12,2.65,0.35,2.08,0.78,0.87,0.88,0.85,79.42,1.2,107.38,129.65
2018,38,17.05,2.96,0.11,1.88,0.88,0.86,0.88,0.84,79.39,1.13,122.05,133.62
2018,39,15.06,2.62,0.45,1.33,0.68,0.86,0.87,0.84,79.36,0.98,105.2,133.27
2018,40,14.83,2.61,0.26,2.23,0.81,0.85,0.86,0.84,79.31,1.28,103.35,134.38
2018,41,14.01,2.45,2.45,0.97,0.3,0.85,0.86,0.83,79.34,0.69,97.61,132.34
2018,42,9.51,1.57,3.31,1.38,0.54,0.85,0.86,0.83,79.44,0.88,63.05,131.96
2018,43,13.02,2.16,0.67,1.7,0.62,0.85,0.86,0.83,79.43,1.04,90.07,131.01
2018,44,14.49,2.48,0.06,2.12,0.87,0.84,0.85,0.82,79.46,1.33,101.46,134.2
2018,45,10.75,1.84,0.43,2.08,0.56,0.84,0.84,0.81,79.48,1.2,69.66,132.77
2018,46,12.95,2.22,6.93,1.16,0.44,0.84,0.84,0.81,79.49,0.94,87.48,132.6
2018,47,13.11,2.31,2.4,1.43,0.12,0.84,0.84,0.81,79.47,0.85,88.55,132.4
2018,48,12.49,2.21,0.44,1.45,0.09,0.84,0.84,0.81,79.51,0.9,85.33,130.7
2018,49,14.71,2.66,0.41,2.23,0.81,0.84,0.84,0.81,79.43,1.42,102.22,134.48
2018,50,15.89,2.73,12.51,1.28,0.81,0.84,0.84,0.8,79.4,1.05,111.79,134.98
2018,51,14.43,2.49,22.21,1.49,0.63,0.88,0.87,0.83,79.47,1.08,98.61,136.75
2018,52,15.48,2.71,10.49,1.2,0.52,0.87,0.87,0.84,79.49,0.91,111.45,130.13
2018,53,11.26,1.94,3.81,1.84,0.19,0.87,0.88,0.84,79.53,1.05,77.9,130.71
2018,54,11.91,2.12,10.9,1.68,0.75,0.88,0.88,0.84,79.53,1.05,84.03,129.29
2018,55,12.21,2.12,10.1,1.76,0.74,0.88,0.89,0.85,79.52,1.07,85.26,130.93
2018,56,13.1,2.16,6.7,1.98,0.05,0.88,0.9,0.86,79.6,1.03,92.45,134.34
2018,57,15.87,2.76,0.53,2.19,0.59,0.87,0.89,0.86,79.61,1.16,114.22,135.91
2018,58,12.84,2.31,0.56,2.01,0.34,0.87,0.88,0.85,79.53,1.04,89.88,133.53
2018,59,13.97,2.48,1.16,2.01,0.9,0.86,0.88,0.84,79.43,1.28,98.96,132.92
2018,60,16.2,2.86,0.21,1.42,0.3,0.86,0.88,0.84,79.46,0.98,115.16,138.28
2018,61,11.04,1.96,1.09,1.73,0.73,0.85,0.87,0.84,79.49,1.09,76.13,129.12
2018,62,13.13,2.3,0.97,1.66,0.6,0.85,0.86,0.83,79.41,1.05,93.75,129.22
2018,63,11.82,2.09,0.69,1.27,0.34,0.85,0.86,0.83,79.36,0.95,83.81,129.55
2018,64,13.3,2.26,3.86,1.62,0.51,0.85,0.85,0.82,79.35,1.11,94.9,131.63
2018,65,11.35,1.91,0.91,1.86,1.03,0.84,0.85,0.82,79.37,1.38,78.55,130.87
2018,66,15.87,2.66,1.4,2.14,0.84,0.84,0.84,0.81,79.4,1.39,113.88,137.49
2018,67,15.87,2.8,2.45,2.61,0.56,0.84,0.84,0.81,79.42,1.23,109.62,142.72
2018,68,15.68,2.7,1.56,2.41,0.51,0.84,0.84,0.8,79.41,1.2,110.55,140.38
2018,69,17.7,2.98,0.12,2.15,0.84,0.83,0.84,0.8,79.38,1.59,128.96,139.8
2018,70,19.2,3.34,0.02,2.49,0.6,0.83,0.82,0.8,79.39,1.56,139.7,141.68
2018,71,15.56,2.66,0.43,1.3,0.42,0.82,0.81,0.79,79.43,0.88,110.12,141.28
2018,72,12.16,2.11,2.85,1.2,0.23,0.82,0.81,0.79,79.46,0.83,83.23,139.89
2018,73,16.71,2.89,5.34,1.52,0.27,0.83,0.81,0.79,79.51,0.76,121.51,138.3
2018,74,8.52,1.42,3.85,2.5,0.59,0.83,0.82,0.79,79.51,1.38,58.62,131.48
2018,75,15.88,2.75,3.49,1.78,0.77,0.82,0.81,0.79,79.46,1.19,114.39,137.54
2018,76,13.61,2.33,1.14,1.71,0.12,0.82,0.81,0.78,79.47,0.7,97.14,133.91
2018,77,12.28,2.11,12.03,1.38,0.17,0.84,0.81,0.79,79.37,0.8,86.54,131.38
2018,78,12.2,2.11,8.21,1.36,0.21,0.84,0.83,0.8,79.24,0.77,86.77,130.12
2018,79,11.51,2.02,2.28,0.89,0.14,0.84,0.84,0.8,79.28,0.6,78.84,134.85
2018,80,12.16,2.13,2.15,1.73,0.62,0.84,0.84,0.8,79.42,1.2,87.91,127.0
2018,81,9.64,1.73,1.72,1.65,0.45,0.84,0.83,0.8,79.5,1.23,64.44,133.02
2018,82,13.05,2.34,15.24,1.45,0.12,0.85,0.84,0.8,79.47,0.8,94.22,129.47
2018,83,12.59,2.27,3.04,3.07,0.58,0.84,0.84,0.81,79.41,1.25,88.13,134.2
2018,84,12.47,2.38,0.44,1.39,0.3,0.84,0.84,0.81,79.41,0.99,87.07,136.55
2018,85,13.09,2.36,2.27,1.51,0.21,0.84,0.84,0.8,79.44,1.05,95.39,131.2
2018,86,13.9,2.49,1.24,1.75,0.7,0.84,0.84,0.8,79.33,1.14,101.27,127.69
2018,87,12.18,2.09,4.15,2.06,0.59,0.84,0.83,0.8,79.28,1.43,89.34,127.55
2018,88,8.38,1.49,4.96,1.94,0.73,0.84,0.83,0.8,79.41,1.23,54.88,141.8
2018,89,10.49,1.89,4.94,1.64,0.84,0.84,0.84,0.8,79.47,1.17,71.36,138.2
2018,90,12.74,2.2,17.64,1.61,0.59,0.86,0.84,0.81,79.37,0.95,87.53,140.91
2018,91,11.75,2.13,7.64,1.55,0.18,0.86,0.86,0.83,79.37,0.92,79.94,140.2
2018,92,9.39,1.62,21.34,1.27,0.06,0.88,0.87,0.83,79.36,0.79,64.57,135.96
2018,93,11.32,2.05,4.29,1.47,0.23,0.87,0.88,0.85,79.44,0.98,78.26,136.09
2018,94,12.08,2.18,12.03,1.55,0.22,0.88,0.88,0.85,79.46,1.02,84.12,136.36
2018,95,13.98,2.41,15.71,1.6,0.28,0.88,0.9,0.86,79.45,0.97,97.69,141.03
2018,96,11.05,1.95,5.59,1.85,0.52,0.88,0.91,0.87,79.53,1.16,74.29,140.81
2018,97,12.8,2.27,1.91,1.84,0.27,0.88,0.91,0.87,79.54,0.96,89.17,138.41
2018,98,15.3,2.67,2.02,1.44,0.1,0.88,0.9,0.87,79.52,0.95,109.55,138.62
2018,99,15.71,2.7,9.71,1.68,0.19,0.88,0.9,0.86,79.49,0.98,113.68,139.62
2018,100,10.12,1.75,11.95,2.23,0.56,0.89,0.91,0.88,79.56,1.25,69.44,136.32
2018,101,11.37,1.96,15.88,1.79,0.41,0.9,0.92,0.88,79.59,0.99,78.58,136.8
2018,102,11.38,1.92,7.49,1.86,0.15,0.9,0.93,0.89,79.57,1.08,76.45,141.39
2018,103,11.55,1.91,18.81,1.2,0.05,0.91,0.94,0.9,79.46,0.58,81.09,136.75
2018,104,13.46,2.27,2.64,1.45,0.05,0.91,0.95,0.91,79.55,0.73,94.29,137.32
2018,105,14.72,2.44,5.44,1.3,0.22,0.91,0.95,0.91,79.62,0.85,104.76,140.7
2018,106,9.9,1.7,4.9,2.45,0.6,0.91,0.95,0.91,79.59,1.24,67.91,136.53
2018,107,10.48,1.81,0.61,1.23,0.23,0.9,0.95,0.91,79.51,0.84,73.19,135.55
2018,108,11.07,1.89,1.41,1.38,0.66,0.9,0.94,0.91,79.51,1.03,75.05,140.1
2018,109,15.56,2.65,0.56,1.51,0.91,0.9,0.94,0.91,79.54,1.22,109.42,140.59
2018,110,12.62,2.14,0.12,2.22,0.15,0.9,0.93,0.9,79.56,1.28,86.27,141.66
2018,111,15.08,2.57,8.48,1.26,0.59,0.9,0.93,0.9,79.49,0.91,105.05,142.88
2018,112,11.27,1.95,1.96,1.56,0.07,0.9,0.94,0.9,79.48,1.03,75.49,143.2
2018,113,17.78,3.16,1.47,2.03,0.88,0.9,0.93,0.9,79.55,1.32,124.49,145.91
2018,114,13.2,2.32,1.88,1.72,0.6,0.89,0.93,0.89,79.57,1.18,90.63,141.51
2018,115,13.79,2.43,6.94,1.54,0.43,0.9,0.93,0.9,79.57,0.84,94.36,141.33
2018,116,14.22,2.47,22.01,1.25,0.04,0.91,0.94,0.91,79.52,0.63,100.4,137.95
2018,117,10.84,1.9,9.16,1.77,0.95,0.91,0.95,0.91,79.5,1.18,76.2,134.49
2018,118,12.41,2.2,3.43,1.7,0.76,0.91,0.95,0.92,79.58,1.23,84.79,141.41
2018,119,11.52,2.02,0.19,1.88,0.83,0.91,0.95,0.91,79.62,1.19,78.15,141.22
2018,120,16.3,2.81,0.0,1.52,0.84,0.9,0.95,0.91,79.58,1.11,115.84,142.34
2018,121,12.86,2.2,9.0,1.51,0.19,0.91,0.95,0.91,79.58,0.89,89.51,137.63
2018,122,15.96,2.74,2.71,1.63,0.45,0.91,0.95,0.91,79.59,1.03,112.77,140.77
2018,123,11.93,2.08,10.98,1.97,0.19,0.91,0.95,0.91,79.53,1.03,83.05,136.03
2018,124,12.72,2.18,23.99,1.16,0.26,0.93,0.97,0.93,79.46,0.74,87.69,140.11
2018,125,10.57,1.73,3.48,0.98,0.28,0.92,0.97,0.93,79.59,0.64,71.61,139.15
2018,126,12.15,2.01,9.2,1.25,0.53,0.92,0.96,0.93,79.63,0.91,85.18,135.78
2018,127,13.27,2.27,14.84,1.12,0.21,0.93,0.98,0.94,79.62,0.7,91.37,140.1
2018,128,12.49,2.18,29.18,1.41,0.57,0.95,0.98,0.95,79.57,0.98,85.36,140.16
2018,129,13.95,2.37,13.77,1.61,0.79,0.95,0.99,0.96,79.58,1.04,97.11,139.27
2018,130,12.95,2.24,14.11,1.69,0.51,0.95,0.99,0.97,79.56,1.02,90.09,137.39
2018,131,11.99,2.11,5.9,1.11,0.21,0.95,0.99,0.97,79.57,0.77,83.09,136.0
2018,132,13.53,2.3,16.32,1.61,0.7,0.95,0.99,0.97,79.56,1.1,95.15,137.55
2018,133,13.15,2.15,14.0,1.29,0.08,0.96,1.0,0.98,79.52,0.74,91.71,136.59
2018,134,13.05,2.2,10.93,1.37,0.16,0.96,1.0,0.98,79.5,0.72,89.58,139.59
2018,135,13.48,2.32,4.49,1.08,0.12,0.95,0.99,0.98,79.47,0.62,92.95,140.21
2018,136,13.37,2.29,4.57,1.67,0.68,0.95,0.99,0.97,79.47,1.17,92.27,142.04
2018,137,15.57,2.56,10.49,1.89,0.05,0.95,0.99,0.97,79.42,0.89,110.75,140.82
2018,138,12.72,2.18,8.39,1.55,0.18,0.95,0.99,0.97,79.44,0.82,88.63,138.68
2018,139,14.1,2.37,26.08,0.98,0.44,0.95,0.99,0.97,79.49,0.73,99.41,137.95
2018,140,13.45,2.3,16.55,1.68,0.52,0.96,1.0,0.98,79.51,0.98,93.6,137.51
2018,141,10.32,1.71,5.44,1.09,0.08,0.96,1.0,0.98,79.49,0.61,69.64,135.2
2018,142,14.96,2.49,3.46,2.03,0.12,0.96,0.99,0.98,79.47,1.03,106.12,139.18
2018,143,14.56,2.44,7.04,1.61,0.33,0.96,0.99,0.98,79.59,0.95,100.59,137.99
2018,144,14.6,2.44,3.24,2.28,0.55,0.95,0.99,0.97,79.64,1.17,103.12,138.09
2018,145,15.44,2.49,2.87,1.66,0.77,0.95,0.99,0.97,79.54,1.06,110.18,137.95
2018,146,12.02,2.02,13.06,2.05,0.16,0.95,0.99,0.97,79.49,0.97,81.83,135.44
2018,147,13.02,2.16,21.23,1.72,0.17,0.95,1.0,0.97,79.54,0.99,92.0,134.23
2018,148,12.51,2.19,10.66,1.54,0.12,0.96,1.0,0.98,79.57,0.88,83.77,135.34
2018,149,14.19,2.31,1.62,1.09,0.51,0.95,0.99,0.98,79.56,0.79,97.2,137.13
2018,150,12.76,2.12,9.64,1.45,0.36,0.95,0.99,0.97,79.52,0.98,86.21,136.26
2018,151,15.66,2.66,4.19,1.52,0.63,0.95,0.99,0.97,79.43,0.98,110.27,138.3
2018,152,12.18,2.05,12.01,1.52,0.45,0.95,0.99,0.97,79.44,1.05,81.05,137.38
2018,153,18.48,3.11,8.09,1.75,0.61,0.95,0.99,0.97,79.49,1.22,129.34,140.83
2018,154,16.7,2.89,11.06,1.97,0.67,0.95,0.99,0.97,79.62,1.2,113.7,140.18
2018,155,15.21,2.6,3.46,1.48,0.58,0.95,0.99,0.97,79.66,0.98,105.28,135.06
2018,156,14.14,2.36,1.47,2.18,0.59,0.94,0.98,0.96,79.57,1.22,93.22,137.91
2018,157,15.2,2.49,1.21,1.48,0.45,0.94,0.98,0.95,79.51,0.84,101.66,138.52
2018,158,14.77,2.52,2.06,1.72,0.58,0.93,0.98,0.95,79.51,1.2,99.88,137.66
2018,159,15.71,2.62,2.24,2.28,0.41,0.93,0.98,0.95,79.58,1.2,108.11,135.27
2018,160,14.41,2.45,2.08,1.62,0.73,0.92,0.97,0.94,79.56,1.05,98.79,133.53
